kraj,rok,płeć,wiek,IndicatorName,wartość
Viet Nam,1992,Female,36,Currently married by age of woman (Number),373165.2
Viet Nam,1992,Female,37,Currently married by age of woman (Number),373165.2
Viet Nam,1992,Female,38,Currently married by age of woman (Number),373165.2
Viet Nam,1992,Female,39,Currently married by age of woman (Number),373165.2
Viet Nam,1992,Female,40,Currently married by age of woman (Number),264593.4
Viet Nam,1992,Female,41,Currently married by age of woman (Number),264593.4
Viet Nam,1992,Female,42,Currently married by age of woman (Number),264593.4
Viet Nam,1992,Female,43,Currently married by age of woman (Number),264593.4
Viet Nam,1992,Female,44,Currently married by age of woman (Number),264593.4
Viet Nam,1992,Female,45,Currently married by age of woman (Number),179495.4
Viet Nam,1992,Female,46,Currently married by age of woman (Number),179495.4
Viet Nam,1992,Female,47,Currently married by age of woman (Number),179495.4
Viet Nam,1992,Female,48,Currently married by age of woman (Number),179495.4
Viet Nam,1992,Female,49,Currently married by age of woman (Number),179495.4
Viet Nam,1993,Female,15,Currently married by age of woman (Number),79638.8
Viet Nam,1993,Female,16,Currently married by age of woman (Number),79638.8
Viet Nam,1993,Female,17,Currently married by age of woman (Number),79638.8
Viet Nam,1993,Female,18,Currently married by age of woman (Number),79638.8
Viet Nam,1993,Female,19,Currently married by age of woman (Number),79638.8
Viet Nam,1993,Female,20,Currently married by age of woman (Number),346702.0
Viet Nam,1993,Female,21,Currently married by age of woman (Number),346702.0
Viet Nam,1993,Female,22,Currently married by age of woman (Number),346702.0
Viet Nam,1993,Female,23,Currently married by age of woman (Number),346702.0
Viet Nam,1993,Female,24,Currently married by age of woman (Number),346702.0
Viet Nam,1993,Female,25,Currently married by age of woman (Number),456567.8
Viet Nam,1993,Female,26,Currently married by age of woman (Number),456567.8
Viet Nam,1993,Female,27,Currently married by age of woman (Number),456567.8
Viet Nam,1993,Female,28,Currently married by age of woman (Number),456567.8
Viet Nam,1993,Female,29,Currently married by age of woman (Number),456567.8
Viet Nam,1993,Female,30,Currently married by age of woman (Number),462327.8
Viet Nam,1993,Female,31,Currently married by age of woman (Number),462327.8
Viet Nam,1993,Female,32,Currently married by age of woman (Number),462327.8
Viet Nam,1993,Female,33,Currently married by age of woman (Number),462327.8
Viet Nam,1993,Female,34,Currently married by age of woman (Number),462327.8
Viet Nam,1993,Female,35,Currently married by age of woman (Number),392374.2
Viet Nam,1993,Female,36,Currently married by age of woman (Number),392374.2
Viet Nam,1993,Female,37,Currently married by age of woman (Number),392374.2
Viet Nam,1993,Female,38,Currently married by age of woman (Number),392374.2
Viet Nam,1993,Female,39,Currently married by age of woman (Number),392374.2
Viet Nam,1993,Female,40,Currently married by age of woman (Number),290784.6
Viet Nam,1993,Female,41,Currently married by age of woman (Number),290784.6
Viet Nam,1993,Female,42,Currently married by age of woman (Number),290784.6
Viet Nam,1993,Female,43,Currently married by age of woman (Number),290784.6
Viet Nam,1993,Female,44,Currently married by age of woman (Number),290784.6
Viet Nam,1993,Female,45,Currently married by age of woman (Number),186736.6
Viet Nam,1993,Female,46,Currently married by age of woman (Number),186736.6
Viet Nam,1993,Female,47,Currently married by age of woman (Number),186736.6
Viet Nam,1993,Female,48,Currently married by age of woman (Number),186736.6
Viet Nam,1993,Female,49,Currently married by age of woman (Number),186736.6
Viet Nam,1994,Female,15,Currently married by age of woman (Number),80578.8
Viet Nam,1994,Female,16,Currently married by age of woman (Number),80578.8
Viet Nam,1994,Female,17,Currently married by age of woman (Number),80578.8
Viet Nam,1994,Female,18,Currently married by age of woman (Number),80578.8
Viet Nam,1994,Female,19,Currently married by age of woman (Number),80578.8
Viet Nam,1994,Female,20,Currently married by age of woman (Number),358841.0
Viet Nam,1994,Female,21,Currently married by age of woman (Number),358841.0
Viet Nam,1994,Female,22,Currently married by age of woman (Number),358841.0
Viet Nam,1994,Female,23,Currently married by age of woman (Number),358841.0
Viet Nam,1994,Female,24,Currently married by age of woman (Number),358841.0
Viet Nam,1994,Female,25,Currently married by age of woman (Number),456515.4
Viet Nam,1994,Female,26,Currently married by age of woman (Number),456515.4
Viet Nam,1994,Female,27,Currently married by age of woman (Number),456515.4
Viet Nam,1994,Female,28,Currently married by age of woman (Number),456515.4
Viet Nam,1994,Female,29,Currently married by age of woman (Number),456515.4
Viet Nam,1994,Female,30,Currently married by age of woman (Number),471321.8
Viet Nam,1994,Female,31,Currently married by age of woman (Number),471321.8
Viet Nam,1994,Female,32,Currently married by age of woman (Number),471321.8
Viet Nam,1994,Female,33,Currently married by age of woman (Number),471321.8
Viet Nam,1994,Female,34,Currently married by age of woman (Number),471321.8
Viet Nam,1994,Female,35,Currently married by age of woman (Number),415152.6
Viet Nam,1994,Female,36,Currently married by age of woman (Number),415152.6
Viet Nam,1994,Female,37,Currently married by age of woman (Number),415152.6
Viet Nam,1994,Female,38,Currently married by age of woman (Number),415152.6
Viet Nam,1994,Female,39,Currently married by age of woman (Number),415152.6
Viet Nam,1994,Female,40,Currently married by age of woman (Number),312212.0
Viet Nam,1994,Female,41,Currently married by age of woman (Number),312212.0
Viet Nam,1994,Female,42,Currently married by age of woman (Number),312212.0
Viet Nam,1994,Female,43,Currently married by age of woman (Number),312212.0
Viet Nam,1994,Female,44,Currently married by age of woman (Number),312212.0
Viet Nam,1994,Female,45,Currently married by age of woman (Number),196978.4
Viet Nam,1994,Female,46,Currently married by age of woman (Number),196978.4
Viet Nam,1994,Female,47,Currently married by age of woman (Number),196978.4
Viet Nam,1994,Female,48,Currently married by age of woman (Number),196978.4
Viet Nam,1994,Female,49,Currently married by age of woman (Number),196978.4
Viet Nam,1995,Female,15,Currently married by age of woman (Number),81857.8
Viet Nam,1995,Female,16,Currently married by age of woman (Number),81857.8
Viet Nam,1995,Female,17,Currently married by age of woman (Number),81857.8
Viet Nam,1995,Female,18,Currently married by age of woman (Number),81857.8
Viet Nam,1995,Female,19,Currently married by age of woman (Number),81857.8
Viet Nam,1995,Female,20,Currently married by age of woman (Number),369501.2
Viet Nam,1995,Female,21,Currently married by age of woman (Number),369501.2
Viet Nam,1995,Female,22,Currently married by age of woman (Number),369501.2
Viet Nam,1995,Female,23,Currently married by age of woman (Number),369501.2
Viet Nam,1995,Female,24,Currently married by age of woman (Number),369501.2
Viet Nam,1995,Female,25,Currently married by age of woman (Number),459508.4
Viet Nam,1995,Female,26,Currently married by age of woman (Number),459508.4
Viet Nam,1995,Female,27,Currently married by age of woman (Number),459508.4
Viet Nam,1995,Female,28,Currently married by age of woman (Number),459508.4
Viet Nam,1995,Female,29,Currently married by age of woman (Number),459508.4
Viet Nam,1995,Female,30,Currently married by age of woman (Number),477447.4
Viet Nam,1995,Female,31,Currently married by age of woman (Number),477447.4
Viet Nam,1995,Female,32,Currently married by age of woman (Number),477447.4
Viet Nam,1995,Female,33,Currently married by age of woman (Number),477447.4
Viet Nam,1995,Female,34,Currently married by age of woman (Number),477447.4
Viet Nam,1995,Female,35,Currently married by age of woman (Number),430933.0
Viet Nam,1995,Female,36,Currently married by age of woman (Number),430933.0
Viet Nam,1995,Female,37,Currently married by age of woman (Number),430933.0
Viet Nam,1995,Female,38,Currently married by age of woman (Number),430933.0
Viet Nam,1995,Female,39,Currently married by age of woman (Number),430933.0
Viet Nam,1995,Female,40,Currently married by age of woman (Number),329640.8
Viet Nam,1995,Female,41,Currently married by age of woman (Number),329640.8
Viet Nam,1995,Female,42,Currently married by age of woman (Number),329640.8
Viet Nam,1995,Female,43,Currently married by age of woman (Number),329640.8
Viet Nam,1995,Female,44,Currently married by age of woman (Number),329640.8
Viet Nam,1995,Female,45,Currently married by age of woman (Number),218724.4
Viet Nam,1995,Female,46,Currently married by age of woman (Number),218724.4
Viet Nam,1995,Female,47,Currently married by age of woman (Number),218724.4
Viet Nam,1995,Female,48,Currently married by age of woman (Number),218724.4
Viet Nam,1995,Female,49,Currently married by age of woman (Number),218724.4
Viet Nam,1996,Female,15,Currently married by age of woman (Number),83164.0
Viet Nam,1996,Female,16,Currently married by age of woman (Number),83164.0
Viet Nam,1996,Female,17,Currently married by age of woman (Number),83164.0
Viet Nam,1996,Female,18,Currently married by age of woman (Number),83164.0
Viet Nam,1996,Female,19,Currently married by age of woman (Number),83164.0
Viet Nam,1996,Female,20,Currently married by age of woman (Number),380127.0
Viet Nam,1996,Female,21,Currently married by age of woman (Number),380127.0
Viet Nam,1996,Female,22,Currently married by age of woman (Number),380127.0
Viet Nam,1996,Female,23,Currently married by age of woman (Number),380127.0
Viet Nam,1996,Female,24,Currently married by age of woman (Number),380127.0
Viet Nam,1996,Female,25,Currently married by age of woman (Number),467214.2
Viet Nam,1996,Female,26,Currently married by age of woman (Number),467214.2
Viet Nam,1996,Female,27,Currently married by age of woman (Number),467214.2
Viet Nam,1996,Female,28,Currently married by age of woman (Number),467214.2
Viet Nam,1996,Female,29,Currently married by age of woman (Number),467214.2
Viet Nam,1996,Female,30,Currently married by age of woman (Number),481201.4
Viet Nam,1996,Female,31,Currently married by age of woman (Number),481201.4
Viet Nam,1996,Female,32,Currently married by age of woman (Number),481201.4
Viet Nam,1996,Female,33,Currently married by age of woman (Number),481201.4
Viet Nam,1996,Female,34,Currently married by age of woman (Number),481201.4
Viet Nam,1996,Female,35,Currently married by age of woman (Number),450319.8
Viet Nam,1996,Female,36,Currently married by age of woman (Number),450319.8
Viet Nam,1996,Female,37,Currently married by age of woman (Number),450319.8
Viet Nam,1996,Female,38,Currently married by age of woman (Number),450319.8
Viet Nam,1996,Female,39,Currently married by age of woman (Number),450319.8
Viet Nam,1996,Female,40,Currently married by age of woman (Number),344182.0
Viet Nam,1996,Female,41,Currently married by age of woman (Number),344182.0
Viet Nam,1996,Female,42,Currently married by age of woman (Number),344182.0
Viet Nam,1996,Female,43,Currently married by age of woman (Number),344182.0
Viet Nam,1996,Female,44,Currently married by age of woman (Number),344182.0
Viet Nam,1996,Female,45,Currently married by age of woman (Number),240618.2
Viet Nam,1996,Female,46,Currently married by age of woman (Number),240618.2
Viet Nam,1996,Female,47,Currently married by age of woman (Number),240618.2
Viet Nam,1996,Female,48,Currently married by age of woman (Number),240618.2
Viet Nam,1996,Female,49,Currently married by age of woman (Number),240618.2
Viet Nam,1997,Female,15,Currently married by age of woman (Number),84677.8
Viet Nam,1997,Female,16,Currently married by age of woman (Number),84677.8
Viet Nam,1997,Female,17,Currently married by age of woman (Number),84677.8
Viet Nam,1997,Female,18,Currently married by age of woman (Number),84677.8
Viet Nam,1997,Female,19,Currently married by age of woman (Number),84677.8
Viet Nam,1997,Female,20,Currently married by age of woman (Number),389394.0
Viet Nam,1997,Female,21,Currently married by age of woman (Number),389394.0
Viet Nam,1997,Female,22,Currently married by age of woman (Number),389394.0
Viet Nam,1997,Female,23,Currently married by age of woman (Number),389394.0
Viet Nam,1997,Female,24,Currently married by age of woman (Number),389394.0
Viet Nam,1997,Female,25,Currently married by age of woman (Number),481049.6
Viet Nam,1997,Female,26,Currently married by age of woman (Number),481049.6
Viet Nam,1997,Female,27,Currently married by age of woman (Number),481049.6
Viet Nam,1997,Female,28,Currently married by age of woman (Number),481049.6
Viet Nam,1997,Female,29,Currently married by age of woman (Number),481049.6
Viet Nam,1997,Female,30,Currently married by age of woman (Number),494232.4
Viet Nam,1997,Female,31,Currently married by age of woman (Number),494232.4
